MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.85,72,336,1.3971e+00,6.5196e+00,6.6233e+00
2.95,53,264,1.0284e+00,5.1226e+00,5.1225e+00
3.05,37,211,7.1793e-01,4.0942e+00,3.9618e+00
3.15,39,174,7.5674e-01,3.3762e+00,3.0641e+00
3.25,35,135,6.7913e-01,2.6195e+00,2.3698e+00
3.35,34,100,6.5972e-01,1.9404e+00,1.8328e+00
3.45,17,66,3.2986e-01,1.2806e+00,1.4175e+00
3.55,13,49,2.5225e-01,9.5078e-01,1.0963e+00
3.65,11,36,2.1344e-01,6.9853e-01,8.4786e-01
3.75,3,25,5.8211e-02,4.8509e-01,6.5573e-01
3.85,5,22,9.7018e-02,4.2688e-01,5.0713e-01
3.95,3,17,5.8211e-02,3.2986e-01,3.9221e-01
4.05,2,14,3.8807e-02,2.7165e-01,3.0333e-01
4.15,2,12,3.8807e-02,2.3284e-01,2.3458e-01
4.25,1,10,1.9404e-02,1.9404e-01,1.8142e-01
4.35,2,9,3.8807e-02,1.7463e-01,1.4030e-01
4.45,3,7,5.8211e-02,1.3583e-01,1.0850e-01
4.55,0,4,0.0000e+00,7.7614e-02,8.3902e-02
4.65,1,4,1.9404e-02,7.7614e-02,6.4879e-02
4.75,1,3,1.9404e-02,5.8211e-02,5.0167e-02
4.85,1,2,1.9404e-02,3.8807e-02,3.8789e-02
4.95,1,1,1.9404e-02,1.9404e-02,2.9988e-02
5.05,0,0,0.0000e+00,0.0000e+00,2.3182e-02
5.15,0,0,0.0000e+00,0.0000e+00,1.7918e-02
5.25,0,0,0.0000e+00,0.0000e+00,1.3847e-02
5.35,0,0,0.0000e+00,0.0000e+00,1.0698e-02
5.45,0,0,0.0000e+00,0.0000e+00,8.2632e-03
5.55,0,0,0.0000e+00,0.0000e+00,6.3798e-03
5.65,0,0,0.0000e+00,0.0000e+00,4.9231e-03
5.75,0,0,0.0000e+00,0.0000e+00,3.7965e-03
5.85,0,0,0.0000e+00,0.0000e+00,2.9252e-03
5.95,0,0,0.0000e+00,0.0000e+00,2.2514e-03
6.05,0,0,0.0000e+00,0.0000e+00,1.7302e-03
6.15,0,0,0.0000e+00,0.0000e+00,1.3271e-03
6.25,0,0,0.0000e+00,0.0000e+00,1.0153e-03
6.35,0,0,0.0000e+00,0.0000e+00,7.7422e-04
6.45,0,0,0.0000e+00,0.0000e+00,5.8775e-04
6.55,0,0,0.0000e+00,0.0000e+00,4.4352e-04
6.65,0,0,0.0000e+00,0.0000e+00,3.3198e-04
6.75,0,0,0.0000e+00,0.0000e+00,2.4571e-04
6.85,0,0,0.0000e+00,0.0000e+00,1.7899e-04
6.95,0,0,0.0000e+00,0.0000e+00,1.2739e-04
7.05,0,0,0.0000e+00,0.0000e+00,8.7481e-05
7.15,0,0,0.0000e+00,0.0000e+00,5.6615e-05
7.25,0,0,0.0000e+00,0.0000e+00,3.2742e-05
7.35,0,0,0.0000e+00,0.0000e+00,1.4279e-05
7.45,0,0,0.0000e+00,0.0000e+00,0.0000e+00
