MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,6,65,1.9565e-01,1.8718e+00,1.8714e+00
3.05,11,59,3.5870e-01,1.6762e+00,1.5634e+00
3.15,9,48,2.9348e-01,1.3175e+00,1.3060e+00
3.25,8,39,2.6087e-01,1.0240e+00,1.0910e+00
3.35,5,31,1.6304e-01,7.6312e-01,9.1142e-01
3.45,6,26,1.4754e-01,6.0008e-01,7.6136e-01
3.55,0,20,0.0000e+00,4.5253e-01,6.3600e-01
3.65,6,20,1.4754e-01,4.5253e-01,5.3127e-01
3.75,1,14,2.4590e-02,3.0499e-01,4.4377e-01
3.85,1,13,2.4590e-02,2.8040e-01,3.7068e-01
3.95,1,12,2.1898e-02,2.5581e-01,3.0961e-01
4.05,2,11,4.3796e-02,2.3392e-01,2.5859e-01
4.15,3,9,6.5693e-02,1.9012e-01,2.1597e-01
4.25,1,6,2.1898e-02,1.2443e-01,1.8036e-01
4.35,1,5,2.1898e-02,1.0253e-01,1.5061e-01
4.45,0,4,0.0000e+00,8.0631e-02,1.2576e-01
4.55,1,4,2.0548e-02,8.0631e-02,1.0500e-01
4.65,2,3,4.1096e-02,6.0083e-02,8.7655e-02
4.75,0,1,0.0000e+00,1.8987e-02,7.3164e-02
4.85,0,1,0.0000e+00,1.8987e-02,6.1057e-02
4.95,0,1,0.0000e+00,1.8987e-02,5.0943e-02
5.05,0,1,0.0000e+00,1.8987e-02,4.2494e-02
5.15,1,1,1.8987e-02,1.8987e-02,3.5435e-02
5.25,0,0,0.0000e+00,0.0000e+00,2.9538e-02
5.35,0,0,0.0000e+00,0.0000e+00,2.4611e-02
5.45,0,0,0.0000e+00,0.0000e+00,2.0495e-02
5.55,0,0,0.0000e+00,0.0000e+00,1.7056e-02
5.65,0,0,0.0000e+00,0.0000e+00,1.4184e-02
5.75,0,0,0.0000e+00,0.0000e+00,1.1784e-02
5.85,0,0,0.0000e+00,0.0000e+00,9.7785e-03
5.95,0,0,0.0000e+00,0.0000e+00,8.1034e-03
6.05,0,0,0.0000e+00,0.0000e+00,6.7040e-03
6.15,0,0,0.0000e+00,0.0000e+00,5.5349e-03
6.25,0,0,0.0000e+00,0.0000e+00,4.5582e-03
6.35,0,0,0.0000e+00,0.0000e+00,3.7423e-03
6.45,0,0,0.0000e+00,0.0000e+00,3.0606e-03
6.55,0,0,0.0000e+00,0.0000e+00,2.4911e-03
6.65,0,0,0.0000e+00,0.0000e+00,2.0153e-03
6.75,0,0,0.0000e+00,0.0000e+00,1.6178e-03
6.85,0,0,0.0000e+00,0.0000e+00,1.2857e-03
6.95,0,0,0.0000e+00,0.0000e+00,1.0083e-03
7.05,0,0,0.0000e+00,0.0000e+00,7.7655e-04
7.15,0,0,0.0000e+00,0.0000e+00,5.8292e-04
7.25,0,0,0.0000e+00,0.0000e+00,4.2116e-04
7.35,0,0,0.0000e+00,0.0000e+00,2.8602e-04
7.45,0,0,0.0000e+00,0.0000e+00,1.7312e-04
7.55,0,0,0.0000e+00,0.0000e+00,7.8799e-05
7.65,0,0,0.0000e+00,0.0000e+00,0.0000e+00
