MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,0,11,0.0000e+00,5.4575e-01,1.7920e+00
3.05,2,11,1.8750e-01,5.4575e-01,1.4785e+00
3.15,0,9,0.0000e+00,3.5825e-01,1.2198e+00
3.25,0,9,0.0000e+00,3.5825e-01,1.0063e+00
3.35,1,9,9.3750e-02,3.5825e-01,8.3025e-01
3.45,1,8,4.8387e-02,2.6450e-01,6.8496e-01
3.55,0,7,0.0000e+00,2.1611e-01,5.6509e-01
3.65,0,7,0.0000e+00,2.1611e-01,4.6619e-01
3.75,0,7,0.0000e+00,2.1611e-01,3.8459e-01
3.85,0,7,0.0000e+00,2.1611e-01,3.1727e-01
3.95,0,7,0.0000e+00,2.1611e-01,2.6173e-01
4.05,2,7,9.6774e-02,2.1611e-01,2.1590e-01
4.15,0,5,0.0000e+00,1.1934e-01,1.7809e-01
4.25,0,5,0.0000e+00,1.1934e-01,1.4690e-01
4.35,0,5,0.0000e+00,1.1934e-01,1.2116e-01
4.45,0,5,0.0000e+00,1.1934e-01,9.9926e-02
4.55,0,5,0.0000e+00,1.1934e-01,8.2407e-02
4.65,0,5,0.0000e+00,1.1934e-01,6.7953e-02
4.75,0,5,0.0000e+00,1.1934e-01,5.6027e-02
4.85,0,5,0.0000e+00,1.1934e-01,4.6188e-02
4.95,1,5,2.4590e-02,1.1934e-01,3.8070e-02
5.05,2,4,4.9180e-02,9.4750e-02,3.1373e-02
5.15,0,2,0.0000e+00,4.5569e-02,2.5847e-02
5.25,0,2,0.0000e+00,4.5569e-02,2.1288e-02
5.35,0,2,0.0000e+00,4.5569e-02,1.7526e-02
5.45,1,2,2.4590e-02,4.5569e-02,1.4423e-02
5.55,0,1,0.0000e+00,2.0979e-02,1.1862e-02
5.65,0,1,0.0000e+00,2.0979e-02,9.7497e-03
5.75,0,1,0.0000e+00,2.0979e-02,8.0067e-03
5.85,0,1,0.0000e+00,2.0979e-02,6.5687e-03
5.95,0,1,0.0000e+00,2.0979e-02,5.3823e-03
6.05,0,1,0.0000e+00,2.0979e-02,4.4034e-03
6.15,0,1,0.0000e+00,2.0979e-02,3.5958e-03
6.25,0,1,0.0000e+00,2.0979e-02,2.9295e-03
6.35,1,1,2.0979e-02,2.0979e-02,2.3798e-03
6.45,0,0,0.0000e+00,0.0000e+00,1.9262e-03
6.55,0,0,0.0000e+00,0.0000e+00,1.5520e-03
6.65,0,0,0.0000e+00,0.0000e+00,1.2432e-03
6.75,0,0,0.0000e+00,0.0000e+00,9.8850e-04
6.85,0,0,0.0000e+00,0.0000e+00,7.7833e-04
6.95,0,0,0.0000e+00,0.0000e+00,6.0493e-04
7.05,0,0,0.0000e+00,0.0000e+00,4.6187e-04
7.15,0,0,0.0000e+00,0.0000e+00,3.4384e-04
7.25,0,0,0.0000e+00,0.0000e+00,2.4645e-04
7.35,0,0,0.0000e+00,0.0000e+00,1.6611e-04
7.45,0,0,0.0000e+00,0.0000e+00,9.9816e-05
7.55,0,0,0.0000e+00,0.0000e+00,4.5124e-05
7.65,0,0,0.0000e+00,0.0000e+00,0.0000e+00
