MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,10,60,4.8387e-01,2.4761e+00,2.0812e+00
3.05,8,50,3.8710e-01,1.9922e+00,1.5797e+00
3.15,8,42,3.8710e-01,1.6051e+00,1.1989e+00
3.25,9,34,4.3548e-01,1.2180e+00,9.1000e-01
3.35,2,25,9.6774e-02,7.8251e-01,6.9068e-01
3.45,6,23,1.9565e-01,6.8573e-01,5.2422e-01
3.55,5,17,1.6304e-01,4.9008e-01,3.9788e-01
3.65,3,12,9.7826e-02,3.2704e-01,3.0199e-01
3.75,1,9,3.2609e-02,2.2921e-01,2.2920e-01
3.85,2,8,6.5217e-02,1.9660e-01,1.7396e-01
3.95,3,6,6.5693e-02,1.3139e-01,1.3204e-01
4.05,2,3,4.3796e-02,6.5693e-02,1.0021e-01
4.15,0,1,0.0000e+00,2.1898e-02,7.6058e-02
4.25,0,1,0.0000e+00,2.1898e-02,5.7726e-02
4.35,0,1,0.0000e+00,2.1898e-02,4.3812e-02
4.45,0,1,0.0000e+00,2.1898e-02,3.3251e-02
4.55,0,1,0.0000e+00,2.1898e-02,2.5235e-02
4.65,0,1,0.0000e+00,2.1898e-02,1.9151e-02
4.75,1,1,2.1898e-02,2.1898e-02,1.4534e-02
4.85,0,0,0.0000e+00,0.0000e+00,1.1029e-02
4.95,0,0,0.0000e+00,0.0000e+00,8.3689e-03
5.05,0,0,0.0000e+00,0.0000e+00,6.3499e-03
5.15,0,0,0.0000e+00,0.0000e+00,4.8175e-03
5.25,0,0,0.0000e+00,0.0000e+00,3.6544e-03
5.35,0,0,0.0000e+00,0.0000e+00,2.7716e-03
5.45,0,0,0.0000e+00,0.0000e+00,2.1016e-03
5.55,0,0,0.0000e+00,0.0000e+00,1.5931e-03
5.65,0,0,0.0000e+00,0.0000e+00,1.2071e-03
5.75,0,0,0.0000e+00,0.0000e+00,9.1413e-04
5.85,0,0,0.0000e+00,0.0000e+00,6.9177e-04
5.95,0,0,0.0000e+00,0.0000e+00,5.2300e-04
6.05,0,0,0.0000e+00,0.0000e+00,3.9491e-04
6.15,0,0,0.0000e+00,0.0000e+00,2.9769e-04
6.25,0,0,0.0000e+00,0.0000e+00,2.2390e-04
6.35,0,0,0.0000e+00,0.0000e+00,1.6789e-04
6.45,0,0,0.0000e+00,0.0000e+00,1.2538e-04
6.55,0,0,0.0000e+00,0.0000e+00,9.3117e-05
6.65,0,0,0.0000e+00,0.0000e+00,6.8628e-05
6.75,0,0,0.0000e+00,0.0000e+00,5.0041e-05
6.85,0,0,0.0000e+00,0.0000e+00,3.5934e-05
6.95,0,0,0.0000e+00,0.0000e+00,2.5227e-05
7.05,0,0,0.0000e+00,0.0000e+00,1.7100e-05
7.15,0,0,0.0000e+00,0.0000e+00,1.0932e-05
7.25,0,0,0.0000e+00,0.0000e+00,6.2503e-06
7.35,0,0,0.0000e+00,0.0000e+00,2.6970e-06
7.45,0,0,0.0000e+00,0.0000e+00,-2.0745e-20
