MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.45,0,7,0.0000e+00,1.8337e-01,3.7029e-01
5.55,0,7,0.0000e+00,1.8337e-01,2.9064e-01
5.65,1,7,4.1678e-02,1.8337e-01,2.2805e-01
5.75,0,6,0.0000e+00,1.4169e-01,1.7888e-01
5.85,1,6,4.1678e-02,1.4169e-01,1.4024e-01
5.95,0,5,0.0000e+00,1.0001e-01,1.0988e-01
6.05,0,5,0.0000e+00,1.0001e-01,8.6026e-02
6.15,0,5,0.0000e+00,1.0001e-01,6.7283e-02
6.25,2,5,4.0005e-02,1.0001e-01,5.2556e-02
6.35,0,3,0.0000e+00,6.0008e-02,4.0984e-02
6.45,1,3,2.0003e-02,6.0008e-02,3.1892e-02
6.55,0,2,0.0000e+00,4.0005e-02,2.4748e-02
6.65,0,2,0.0000e+00,4.0005e-02,1.9134e-02
6.75,1,2,2.0003e-02,4.0005e-02,1.4724e-02
6.85,0,1,0.0000e+00,2.0003e-02,1.1258e-02
6.95,0,1,0.0000e+00,2.0003e-02,8.5350e-03
7.05,0,1,0.0000e+00,2.0003e-02,6.3954e-03
7.15,0,1,0.0000e+00,2.0003e-02,4.7142e-03
7.25,1,1,2.0003e-02,2.0003e-02,3.3933e-03
7.35,0,0,0.0000e+00,0.0000e+00,2.3554e-03
7.45,0,0,0.0000e+00,0.0000e+00,1.5399e-03
7.55,0,0,0.0000e+00,0.0000e+00,8.9909e-04
7.65,0,0,0.0000e+00,0.0000e+00,3.9561e-04
7.75,0,0,0.0000e+00,0.0000e+00,3.9561e-04
