MAG,MFD_FIT,MFD_FIT_AREA_NORM
5.85,1.3906e-04,9.2946e-06
5.949999999999999,1.1176e-04,7.4698e-06
6.049999999999999,8.9714e-05,5.9964e-06
6.149999999999999,7.1915e-05,4.8067e-06
6.249999999999998,5.7544e-05,3.8462e-06
6.349999999999998,4.5940e-05,3.0706e-06
6.4499999999999975,3.6571e-05,2.4444e-06
6.549999999999997,2.9006e-05,1.9388e-06
6.649999999999997,2.2899e-05,1.5305e-06
6.7499999999999964,1.7967e-05,1.2009e-06
6.849999999999996,1.3985e-05,9.3475e-07
6.949999999999996,1.0770e-05,7.1986e-07
7.049999999999995,8.1741e-06,5.4635e-07
7.149999999999995,6.0781e-06,4.0625e-07
7.249999999999995,4.3857e-06,2.9314e-07
7.349999999999994,3.0193e-06,2.0181e-07
7.449999999999994,1.9160e-06,1.2806e-07
7.549999999999994,1.0252e-06,6.8521e-08
