MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,0,3,0.0000e+00,1.0289e-01,1.3556e-01
3.05,1,3,4.8387e-02,1.0289e-01,1.0289e-01
3.15,0,2,0.0000e+00,5.4507e-02,7.8095e-02
3.25,0,2,0.0000e+00,5.4507e-02,5.9274e-02
3.35,0,2,0.0000e+00,5.4507e-02,4.4988e-02
3.45,0,2,0.0000e+00,5.4507e-02,3.4146e-02
3.55,0,2,0.0000e+00,5.4507e-02,2.5916e-02
3.65,1,2,3.2609e-02,5.4507e-02,1.9670e-02
3.75,0,1,0.0000e+00,2.1898e-02,1.4930e-02
3.85,0,1,0.0000e+00,2.1898e-02,1.1331e-02
3.95,0,1,0.0000e+00,2.1898e-02,8.6003e-03
4.05,0,1,0.0000e+00,2.1898e-02,6.5275e-03
4.15,0,1,0.0000e+00,2.1898e-02,4.9542e-03
4.25,0,1,0.0000e+00,2.1898e-02,3.7601e-03
4.35,0,1,0.0000e+00,2.1898e-02,2.8537e-03
4.45,0,1,0.0000e+00,2.1898e-02,2.1658e-03
4.55,1,1,2.1898e-02,2.1898e-02,1.6437e-03
4.65,0,0,0.0000e+00,0.0000e+00,1.2474e-03
4.75,0,0,0.0000e+00,0.0000e+00,9.4668e-04
4.85,0,0,0.0000e+00,0.0000e+00,7.1839e-04
4.95,0,0,0.0000e+00,0.0000e+00,5.4512e-04
5.05,0,0,0.0000e+00,0.0000e+00,4.1361e-04
5.15,0,0,0.0000e+00,0.0000e+00,3.1380e-04
5.25,0,0,0.0000e+00,0.0000e+00,2.3804e-04
5.35,0,0,0.0000e+00,0.0000e+00,1.8053e-04
5.45,0,0,0.0000e+00,0.0000e+00,1.3689e-04
5.55,0,0,0.0000e+00,0.0000e+00,1.0377e-04
5.65,0,0,0.0000e+00,0.0000e+00,7.8625e-05
5.75,0,0,0.0000e+00,0.0000e+00,5.9543e-05
5.85,0,0,0.0000e+00,0.0000e+00,4.5059e-05
5.95,0,0,0.0000e+00,0.0000e+00,3.4067e-05
6.05,0,0,0.0000e+00,0.0000e+00,2.5723e-05
6.15,0,0,0.0000e+00,0.0000e+00,1.9390e-05
6.25,0,0,0.0000e+00,0.0000e+00,1.4584e-05
6.35,0,0,0.0000e+00,0.0000e+00,1.0936e-05
6.45,0,0,0.0000e+00,0.0000e+00,8.1669e-06
6.55,0,0,0.0000e+00,0.0000e+00,6.0653e-06
6.65,0,0,0.0000e+00,0.0000e+00,4.4702e-06
6.75,0,0,0.0000e+00,0.0000e+00,3.2595e-06
6.85,0,0,0.0000e+00,0.0000e+00,2.3406e-06
6.95,0,0,0.0000e+00,0.0000e+00,1.6432e-06
7.05,0,0,0.0000e+00,0.0000e+00,1.1138e-06
7.15,0,0,0.0000e+00,0.0000e+00,7.1207e-07
7.25,0,0,0.0000e+00,0.0000e+00,4.0712e-07
7.35,0,0,0.0000e+00,0.0000e+00,1.7567e-07
7.45,0,0,0.0000e+00,0.0000e+00,-1.3513e-21
