MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,1.4212e-02,2.2109e-03
3.65,1.1371e-02,1.7691e-03
3.75,9.0988e-03,1.4155e-03
3.85,7.2802e-03,1.1326e-03
3.95,5.8250e-03,9.0621e-04
4.050000000000001,4.6605e-03,7.2505e-04
4.15,3.7287e-03,5.8008e-04
4.25,2.9830e-03,4.6408e-04
4.3500000000000005,2.3864e-03,3.7125e-04
4.450000000000001,1.9089e-03,2.9698e-04
4.550000000000001,1.5268e-03,2.3754e-04
4.65,1.2211e-03,1.8997e-04
4.750000000000001,9.7648e-04,1.5191e-04
4.850000000000001,7.8072e-04,1.2146e-04
4.950000000000001,6.2407e-04,9.7088e-05
5.050000000000001,4.9871e-04,7.7586e-05
5.150000000000001,3.9841e-04,6.1981e-05
5.250000000000002,3.1814e-04,4.9494e-05
5.350000000000001,2.5391e-04,3.9502e-05
5.450000000000001,2.0251e-04,3.1506e-05
5.550000000000002,1.6139e-04,2.5107e-05
5.650000000000002,1.2848e-04,1.9987e-05
5.750000000000002,1.0214e-04,1.5890e-05
5.850000000000001,8.1068e-05,1.2612e-05
5.950000000000002,6.4205e-05,9.9886e-06
6.0500000000000025,5.0711e-05,7.8893e-06
6.150000000000002,3.9913e-05,6.2095e-06
6.250000000000002,3.1273e-05,4.8652e-06
6.350000000000002,2.4359e-05,3.7896e-06
6.450000000000003,1.8826e-05,2.9289e-06
6.5500000000000025,1.4399e-05,2.2401e-06
6.650000000000002,1.0856e-05,1.6890e-06
6.750000000000003,8.0216e-06,1.2479e-06
6.850000000000003,5.7531e-06,8.9503e-07
6.950000000000003,3.9379e-06,6.1262e-07
7.0500000000000025,2.4853e-06,3.8665e-07
7.150000000000003,1.3230e-06,2.0582e-07
7.2500000000000036,3.9285e-07,6.1117e-08
