MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,8.9154e-01,3.1521e-02
3.65,7.2281e-01,2.5555e-02
3.75,5.8601e-01,2.0718e-02
3.85,4.7509e-01,1.6797e-02
3.95,3.8516e-01,1.3618e-02
4.050000000000001,3.1225e-01,1.1040e-02
4.15,2.5314e-01,8.9498e-03
4.25,2.0521e-01,7.2553e-03
4.3500000000000005,1.6635e-01,5.8814e-03
4.450000000000001,1.3485e-01,4.7675e-03
4.550000000000001,1.0930e-01,3.8644e-03
4.65,8.8591e-02,3.1322e-03
4.750000000000001,7.1799e-02,2.5385e-03
4.850000000000001,5.8185e-02,2.0571e-03
4.950000000000001,4.7147e-02,1.6669e-03
5.050000000000001,3.8198e-02,1.3505e-03
5.150000000000001,3.0942e-02,1.0940e-03
5.250000000000002,2.5059e-02,8.8596e-04
5.350000000000001,2.0289e-02,7.1732e-04
5.450000000000001,1.6422e-02,5.8060e-04
5.550000000000002,1.3286e-02,4.6975e-04
5.650000000000002,1.0744e-02,3.7987e-04
5.750000000000002,8.6833e-03,3.0700e-04
5.850000000000001,7.0122e-03,2.4792e-04
5.950000000000002,5.6574e-03,2.0002e-04
6.0500000000000025,4.5589e-03,1.6118e-04
6.150000000000002,3.6683e-03,1.2969e-04
6.250000000000002,2.9462e-03,1.0416e-04
6.350000000000002,2.3607e-03,8.3464e-05
6.450000000000003,1.8861e-03,6.6682e-05
6.5500000000000025,1.5012e-03,5.3076e-05
6.650000000000002,1.1892e-03,4.2044e-05
6.750000000000003,9.3620e-04,3.3099e-05
6.850000000000003,7.3108e-04,2.5848e-05
6.950000000000003,5.6478e-04,1.9968e-05
7.0500000000000025,4.2995e-04,1.5201e-05
7.150000000000003,3.2063e-04,1.1336e-05
7.2500000000000036,2.3200e-04,8.2025e-06
7.350000000000003,1.6014e-04,5.6618e-06
7.450000000000003,1.0188e-04,3.6019e-06
7.550000000000003,5.4639e-05,1.9318e-06
7.650000000000003,1.6340e-05,5.7769e-07
