MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,12,93,4.3505e-01,3.0925e+00,3.0924e+00
3.05,24,81,8.7009e-01,2.6574e+00,2.4502e+00
3.15,11,57,3.9879e-01,1.7874e+00,1.9413e+00
3.25,9,46,3.2628e-01,1.3886e+00,1.5381e+00
3.35,12,37,4.3505e-01,1.0623e+00,1.2187e+00
3.45,6,25,1.5965e-01,6.2724e-01,9.6558e-01
3.55,4,19,1.0643e-01,4.6759e-01,7.6504e-01
3.65,4,15,1.0643e-01,3.6116e-01,6.0614e-01
3.75,2,11,5.3215e-02,2.5473e-01,4.8025e-01
3.85,4,9,1.0643e-01,2.0152e-01,3.8049e-01
3.95,0,5,0.0000e+00,9.5087e-02,3.0146e-01
4.05,1,5,1.9017e-02,9.5087e-02,2.3883e-01
4.15,2,4,3.8035e-02,7.6070e-02,1.8922e-01
4.25,0,2,0.0000e+00,3.8035e-02,1.4990e-01
4.35,0,2,0.0000e+00,3.8035e-02,1.1875e-01
4.45,1,2,1.9017e-02,3.8035e-02,9.4074e-02
4.55,0,1,0.0000e+00,1.9017e-02,7.4519e-02
4.65,1,1,1.9017e-02,1.9017e-02,5.9025e-02
4.75,0,0,0.0000e+00,0.0000e+00,4.6749e-02
4.85,0,0,0.0000e+00,0.0000e+00,3.7022e-02
4.95,0,0,0.0000e+00,0.0000e+00,2.9316e-02
5.05,0,0,0.0000e+00,0.0000e+00,2.3209e-02
5.15,0,0,0.0000e+00,0.0000e+00,1.8371e-02
5.25,0,0,0.0000e+00,0.0000e+00,1.4538e-02
5.35,0,0,0.0000e+00,0.0000e+00,1.1501e-02
5.45,0,0,0.0000e+00,0.0000e+00,9.0942e-03
5.55,0,0,0.0000e+00,0.0000e+00,7.1874e-03
5.65,0,0,0.0000e+00,0.0000e+00,5.6767e-03
5.75,0,0,0.0000e+00,0.0000e+00,4.4796e-03
5.85,0,0,0.0000e+00,0.0000e+00,3.5312e-03
5.95,0,0,0.0000e+00,0.0000e+00,2.7797e-03
6.05,0,0,0.0000e+00,0.0000e+00,2.1843e-03
6.15,0,0,0.0000e+00,0.0000e+00,1.7126e-03
6.25,0,0,0.0000e+00,0.0000e+00,1.3388e-03
6.35,0,0,0.0000e+00,0.0000e+00,1.0426e-03
6.45,0,0,0.0000e+00,0.0000e+00,8.0797e-04
6.55,0,0,0.0000e+00,0.0000e+00,6.2205e-04
6.65,0,0,0.0000e+00,0.0000e+00,4.7474e-04
6.75,0,0,0.0000e+00,0.0000e+00,3.5802e-04
6.85,0,0,0.0000e+00,0.0000e+00,2.6554e-04
6.95,0,0,0.0000e+00,0.0000e+00,1.9226e-04
7.05,0,0,0.0000e+00,0.0000e+00,1.3421e-04
7.15,0,0,0.0000e+00,0.0000e+00,8.8206e-05
7.25,0,0,0.0000e+00,0.0000e+00,5.1759e-05
7.35,0,0,0.0000e+00,0.0000e+00,2.2881e-05
7.45,0,0,0.0000e+00,0.0000e+00,-1.7445e-19
