MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,43,304,1.4022e+00,8.4909e+00,8.4880e+00
3.05,41,261,1.3370e+00,7.0888e+00,7.0512e+00
3.15,30,220,9.7826e-01,5.7518e+00,5.8575e+00
3.25,36,190,1.1739e+00,4.7736e+00,4.8658e+00
3.35,17,154,5.5435e-01,3.5996e+00,4.0419e+00
3.45,19,137,4.6721e-01,3.0453e+00,3.3574e+00
3.55,9,118,2.2131e-01,2.5781e+00,2.7888e+00
3.65,19,109,4.6721e-01,2.3568e+00,2.3164e+00
3.75,9,90,2.2131e-01,1.8896e+00,1.9239e+00
3.85,7,81,1.7213e-01,1.6682e+00,1.5979e+00
3.95,6,74,1.3139e-01,1.4961e+00,1.3270e+00
4.05,11,68,2.4088e-01,1.3647e+00,1.1019e+00
4.15,12,57,2.6277e-01,1.1239e+00,9.1496e-01
4.25,5,45,1.0949e-01,8.6108e-01,7.5964e-01
4.35,5,40,1.0949e-01,7.5159e-01,6.3060e-01
4.45,4,35,8.2192e-02,6.4210e-01,5.2339e-01
4.55,3,31,6.1644e-02,5.5991e-01,4.3433e-01
4.65,10,28,2.0548e-01,4.9826e-01,3.6034e-01
4.75,1,18,2.0548e-02,2.9278e-01,2.9886e-01
4.85,1,17,2.0548e-02,2.7224e-01,2.4779e-01
4.95,3,16,5.6962e-02,2.5169e-01,2.0537e-01
5.05,3,13,5.6962e-02,1.9473e-01,1.7012e-01
5.15,2,10,3.7975e-02,1.3776e-01,1.4084e-01
5.25,1,8,1.8987e-02,9.9789e-02,1.1651e-01
5.35,0,7,0.0000e+00,8.0801e-02,9.6297e-02
5.45,2,7,3.7975e-02,8.0801e-02,7.9505e-02
5.55,0,5,0.0000e+00,4.2827e-02,6.5556e-02
5.65,0,5,0.0000e+00,4.2827e-02,5.3967e-02
5.75,0,5,0.0000e+00,4.2827e-02,4.4339e-02
5.85,0,5,0.0000e+00,4.2827e-02,3.6340e-02
5.95,0,5,0.0000e+00,4.2827e-02,2.9695e-02
6.05,0,5,0.0000e+00,4.2827e-02,2.4174e-02
6.15,2,5,1.9868e-02,4.2827e-02,1.9587e-02
6.25,0,3,0.0000e+00,2.2959e-02,1.5777e-02
6.35,0,3,0.0000e+00,2.2959e-02,1.2611e-02
6.45,1,3,7.6531e-03,2.2959e-02,9.9815e-03
6.55,1,2,7.6531e-03,1.5306e-02,7.7966e-03
6.65,0,1,0.0000e+00,7.6531e-03,5.9815e-03
6.75,1,1,7.6531e-03,7.6531e-03,4.4735e-03
6.85,0,0,0.0000e+00,0.0000e+00,3.2207e-03
6.95,0,0,0.0000e+00,0.0000e+00,2.1799e-03
7.05,0,0,0.0000e+00,0.0000e+00,1.3152e-03
7.15,0,0,0.0000e+00,0.0000e+00,5.9680e-04
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
