MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.05,5.6583e-02,4.0009e-02
3.15,4.2696e-02,3.0190e-02
3.25,3.2217e-02,2.2780e-02
3.35,2.4310e-02,1.7189e-02
3.45,1.8343e-02,1.2971e-02
3.5500000000000003,1.3841e-02,9.7872e-03
3.6500000000000004,1.0444e-02,7.3851e-03
3.7500000000000004,7.8808e-03,5.5725e-03
3.8500000000000005,5.9466e-03,4.2048e-03
3.9500000000000006,4.4871e-03,3.1728e-03
4.050000000000001,3.3858e-03,2.3941e-03
4.15,2.5548e-03,1.8065e-03
4.250000000000001,1.9277e-03,1.3631e-03
4.350000000000001,1.4545e-03,1.0285e-03
4.450000000000001,1.0975e-03,7.7604e-04
4.550000000000001,8.2809e-04,5.8554e-04
4.650000000000001,6.2480e-04,4.4180e-04
4.750000000000002,4.7141e-04,3.3333e-04
4.850000000000001,3.5566e-04,2.5149e-04
4.950000000000001,2.6832e-04,1.8973e-04
5.050000000000002,2.0242e-04,1.4313e-04
5.150000000000002,1.5269e-04,1.0796e-04
5.250000000000002,1.1516e-04,8.1432e-05
5.350000000000001,8.6849e-05,6.1410e-05
5.450000000000002,6.5483e-05,4.6303e-05
5.5500000000000025,4.9362e-05,3.4903e-05
5.650000000000002,3.7197e-05,2.6302e-05
5.750000000000002,2.8017e-05,1.9811e-05
5.850000000000002,2.1091e-05,1.4913e-05
5.950000000000003,1.5864e-05,1.1218e-05
6.0500000000000025,1.1921e-05,8.4291e-06
6.150000000000002,8.9449e-06,6.3249e-06
6.250000000000003,6.6994e-06,4.7371e-06
6.350000000000003,5.0050e-06,3.5390e-06
6.450000000000003,3.7265e-06,2.6350e-06
6.5500000000000025,2.7618e-06,1.9528e-06
6.650000000000003,2.0338e-06,1.4381e-06
6.7500000000000036,1.4845e-06,1.0497e-06
6.850000000000003,1.0700e-06,7.5660e-07
6.950000000000003,7.5725e-07,5.3545e-07
7.050000000000003,5.2125e-07,3.6857e-07
7.150000000000003,3.4317e-07,2.4265e-07
7.2500000000000036,2.0880e-07,1.4764e-07
7.350000000000004,1.0740e-07,7.5944e-08
7.450000000000004,3.0894e-08,2.1845e-08
