MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.45,2,55,4.5455e-02,9.5987e-01,9.4947e-01
5.55,4,53,9.0910e-02,9.1442e-01,8.0624e-01
5.65,7,49,1.5909e-01,8.2351e-01,6.8439e-01
5.75,4,42,9.0910e-02,6.6442e-01,5.8071e-01
5.85,4,38,9.0910e-02,5.7351e-01,4.9251e-01
5.95,3,34,6.8183e-02,4.8260e-01,4.1747e-01
6.05,2,31,4.5455e-02,4.1441e-01,3.5362e-01
6.15,5,29,1.1364e-01,3.6896e-01,2.9931e-01
6.25,7,24,7.4468e-02,2.5532e-01,2.5309e-01
6.35,1,17,1.0638e-02,1.8085e-01,2.1377e-01
6.45,2,16,2.1277e-02,1.7021e-01,1.8032e-01
6.55,3,14,3.1915e-02,1.4894e-01,1.5186e-01
6.65,3,11,3.1915e-02,1.1702e-01,1.2765e-01
6.75,0,8,0.0000e+00,8.5107e-02,1.0705e-01
6.85,1,8,1.0638e-02,8.5107e-02,8.9526e-02
6.95,2,7,2.1277e-02,7.4468e-02,7.4615e-02
7.05,2,5,2.1277e-02,5.3192e-02,6.1929e-02
7.15,0,3,0.0000e+00,3.1915e-02,5.1136e-02
7.25,1,3,1.0638e-02,3.1915e-02,4.1953e-02
7.35,1,2,1.0638e-02,2.1277e-02,3.4141e-02
7.45,1,1,1.0638e-02,1.0638e-02,2.7494e-02
7.55,0,0,0.0000e+00,0.0000e+00,2.1839e-02
7.65,0,0,0.0000e+00,0.0000e+00,1.7028e-02
7.75,0,0,0.0000e+00,0.0000e+00,1.2935e-02
7.85,0,0,0.0000e+00,0.0000e+00,9.4527e-03
7.95,0,0,0.0000e+00,0.0000e+00,6.4899e-03
8.05,0,0,0.0000e+00,0.0000e+00,3.9692e-03
8.15,0,0,0.0000e+00,0.0000e+00,1.8246e-03
8.25,0,0,0.0000e+00,0.0000e+00,1.8246e-03
