MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,0,17,0.0000e+00,3.2596e-01,3.7859e-01
3.05,0,17,0.0000e+00,3.2596e-01,3.4651e-01
3.15,1,17,3.2609e-02,3.2596e-01,3.1709e-01
3.25,0,16,0.0000e+00,2.9335e-01,2.9009e-01
3.35,0,16,0.0000e+00,2.9335e-01,2.6533e-01
3.45,1,16,2.4590e-02,2.9335e-01,2.4262e-01
3.55,1,15,2.4590e-02,2.6876e-01,2.2178e-01
3.65,0,14,0.0000e+00,2.4417e-01,2.0266e-01
3.75,0,14,0.0000e+00,2.4417e-01,1.8513e-01
3.85,1,14,2.4590e-02,2.4417e-01,1.6904e-01
3.95,1,13,2.1898e-02,2.1958e-01,1.5428e-01
4.05,0,12,0.0000e+00,1.9769e-01,1.4075e-01
4.15,0,12,0.0000e+00,1.9769e-01,1.2833e-01
4.25,0,12,0.0000e+00,1.9769e-01,1.1694e-01
4.35,0,12,0.0000e+00,1.9769e-01,1.0649e-01
4.45,0,12,0.0000e+00,1.9769e-01,9.6899e-02
4.55,0,12,0.0000e+00,1.9769e-01,8.8105e-02
4.65,0,12,0.0000e+00,1.9769e-01,8.0037e-02
4.75,1,12,2.0548e-02,1.9769e-01,7.2637e-02
4.85,0,11,0.0000e+00,1.7714e-01,6.5848e-02
4.95,2,11,3.7975e-02,1.7714e-01,5.9620e-02
5.05,0,9,0.0000e+00,1.3916e-01,5.3907e-02
5.15,0,9,0.0000e+00,1.3916e-01,4.8666e-02
5.25,2,9,3.7975e-02,1.3916e-01,4.3858e-02
5.35,0,7,0.0000e+00,1.0119e-01,3.9447e-02
5.45,4,7,7.5949e-02,1.0119e-01,3.5402e-02
5.55,0,3,0.0000e+00,2.5240e-02,3.1690e-02
5.65,0,3,0.0000e+00,2.5240e-02,2.8285e-02
5.75,0,3,0.0000e+00,2.5240e-02,2.5162e-02
5.85,0,3,0.0000e+00,2.5240e-02,2.2297e-02
5.95,1,3,9.9338e-03,2.5240e-02,1.9668e-02
6.05,0,2,0.0000e+00,1.5306e-02,1.7257e-02
6.15,0,2,0.0000e+00,1.5306e-02,1.5045e-02
6.25,0,2,0.0000e+00,1.5306e-02,1.3016e-02
6.35,0,2,0.0000e+00,1.5306e-02,1.1155e-02
6.45,0,2,0.0000e+00,1.5306e-02,9.4474e-03
6.55,0,2,0.0000e+00,1.5306e-02,7.8810e-03
6.65,0,2,0.0000e+00,1.5306e-02,6.4441e-03
6.75,0,2,0.0000e+00,1.5306e-02,5.1259e-03
6.85,0,2,0.0000e+00,1.5306e-02,3.9167e-03
6.95,0,2,0.0000e+00,1.5306e-02,2.8074e-03
7.05,0,2,0.0000e+00,1.5306e-02,1.7898e-03
7.15,0,2,0.0000e+00,1.5306e-02,8.5633e-04
7.25,2,2,1.5306e-02,1.5306e-02,0.0000e+00
