MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.75,2,14,5.0003e-02,3.2845e-01,3.2662e-01
5.85,1,12,2.5002e-02,2.7845e-01,2.6720e-01
5.95,3,11,7.5005e-02,2.5345e-01,2.1853e-01
6.05,3,8,7.5005e-02,1.7844e-01,1.7867e-01
6.15,1,5,2.5002e-02,1.0344e-01,1.4602e-01
6.25,1,4,1.9609e-02,7.8435e-02,1.1927e-01
6.35,1,3,1.9609e-02,5.8826e-02,9.7365e-02
6.45,0,2,0.0000e+00,3.9218e-02,7.9420e-02
6.55,1,2,1.9609e-02,3.9218e-02,6.4722e-02
6.65,0,1,0.0000e+00,1.9609e-02,5.2682e-02
6.75,0,1,0.0000e+00,1.9609e-02,4.2821e-02
6.85,0,1,0.0000e+00,1.9609e-02,3.4743e-02
6.95,0,1,0.0000e+00,1.9609e-02,2.8126e-02
7.05,0,1,0.0000e+00,1.9609e-02,2.2707e-02
7.15,1,1,1.9609e-02,1.9609e-02,1.8267e-02
7.25,0,0,0.0000e+00,0.0000e+00,1.4631e-02
7.35,0,0,0.0000e+00,0.0000e+00,1.1653e-02
7.45,0,0,0.0000e+00,0.0000e+00,9.2132e-03
7.55,0,0,0.0000e+00,0.0000e+00,7.2149e-03
7.65,0,0,0.0000e+00,0.0000e+00,5.5781e-03
7.75,0,0,0.0000e+00,0.0000e+00,4.2374e-03
7.85,0,0,0.0000e+00,0.0000e+00,3.1392e-03
7.95,0,0,0.0000e+00,0.0000e+00,2.2396e-03
8.05,0,0,0.0000e+00,0.0000e+00,1.5028e-03
8.15,0,0,0.0000e+00,0.0000e+00,8.9928e-04
8.25,0,0,0.0000e+00,0.0000e+00,4.0493e-04
8.35,0,0,0.0000e+00,0.0000e+00,4.0493e-04
