MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,0,1,0.0000e+00,2.1898e-02,3.7319e-01
3.05,0,1,0.0000e+00,2.1898e-02,3.0005e-01
3.15,0,1,0.0000e+00,2.1898e-02,2.4124e-01
3.25,0,1,0.0000e+00,2.1898e-02,1.9396e-01
3.35,0,1,0.0000e+00,2.1898e-02,1.5594e-01
3.45,0,1,0.0000e+00,2.1898e-02,1.2537e-01
3.55,0,1,0.0000e+00,2.1898e-02,1.0080e-01
3.65,0,1,0.0000e+00,2.1898e-02,8.1040e-02
3.75,0,1,0.0000e+00,2.1898e-02,6.5154e-02
3.85,0,1,0.0000e+00,2.1898e-02,5.2381e-02
3.95,0,1,0.0000e+00,2.1898e-02,4.2111e-02
4.05,0,1,0.0000e+00,2.1898e-02,3.3854e-02
4.15,0,1,0.0000e+00,2.1898e-02,2.7215e-02
4.25,1,1,2.1898e-02,2.1898e-02,2.1877e-02
4.35,0,0,0.0000e+00,0.0000e+00,1.7586e-02
4.45,0,0,0.0000e+00,0.0000e+00,1.4135e-02
4.55,0,0,0.0000e+00,0.0000e+00,1.1361e-02
4.65,0,0,0.0000e+00,0.0000e+00,9.1305e-03
4.75,0,0,0.0000e+00,0.0000e+00,7.3371e-03
4.85,0,0,0.0000e+00,0.0000e+00,5.8952e-03
4.95,0,0,0.0000e+00,0.0000e+00,4.7358e-03
5.05,0,0,0.0000e+00,0.0000e+00,3.8037e-03
5.15,0,0,0.0000e+00,0.0000e+00,3.0542e-03
5.25,0,0,0.0000e+00,0.0000e+00,2.4517e-03
5.35,0,0,0.0000e+00,0.0000e+00,1.9672e-03
5.45,0,0,0.0000e+00,0.0000e+00,1.5777e-03
5.55,0,0,0.0000e+00,0.0000e+00,1.2645e-03
5.65,0,0,0.0000e+00,0.0000e+00,1.0127e-03
5.75,0,0,0.0000e+00,0.0000e+00,8.1022e-04
5.85,0,0,0.0000e+00,0.0000e+00,6.4744e-04
5.95,0,0,0.0000e+00,0.0000e+00,5.1656e-04
6.05,0,0,0.0000e+00,0.0000e+00,4.1133e-04
6.15,0,0,0.0000e+00,0.0000e+00,3.2673e-04
6.25,0,0,0.0000e+00,0.0000e+00,2.5870e-04
6.35,0,0,0.0000e+00,0.0000e+00,2.0401e-04
6.45,0,0,0.0000e+00,0.0000e+00,1.6004e-04
6.55,0,0,0.0000e+00,0.0000e+00,1.2468e-04
6.65,0,0,0.0000e+00,0.0000e+00,9.6254e-05
6.75,0,0,0.0000e+00,0.0000e+00,7.3398e-05
6.85,0,0,0.0000e+00,0.0000e+00,5.5022e-05
6.95,0,0,0.0000e+00,0.0000e+00,4.0248e-05
7.05,0,0,0.0000e+00,0.0000e+00,2.8369e-05
7.15,0,0,0.0000e+00,0.0000e+00,1.8818e-05
7.25,0,0,0.0000e+00,0.0000e+00,1.1138e-05
7.35,0,0,0.0000e+00,0.0000e+00,4.9642e-06
7.45,0,0,0.0000e+00,0.0000e+00,-4.0698e-20
