MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,195,1474,5.3182e+00,3.5267e+01,3.5342e+01
3.05,181,1279,4.9364e+00,2.9948e+01,2.9488e+01
3.15,145,1098,3.9545e+00,2.5012e+01,2.4603e+01
3.25,121,953,3.3000e+00,2.1058e+01,2.0527e+01
3.35,115,832,3.1364e+00,1.7758e+01,1.7126e+01
3.45,132,717,2.8286e+00,1.4621e+01,1.4288e+01
3.55,91,585,1.9500e+00,1.1793e+01,1.1920e+01
3.65,78,494,1.6714e+00,9.8426e+00,9.9436e+00
3.75,79,416,1.6929e+00,8.1712e+00,8.2947e+00
3.85,57,337,1.2214e+00,6.4783e+00,6.9189e+00
3.95,42,280,8.1290e-01,5.2569e+00,5.7708e+00
4.05,50,238,9.6774e-01,4.4440e+00,4.8129e+00
4.15,43,188,8.3226e-01,3.4762e+00,4.0136e+00
4.25,23,145,4.4516e-01,2.6440e+00,3.3466e+00
4.35,22,122,4.2581e-01,2.1988e+00,2.7900e+00
4.45,20,100,3.6585e-01,1.7730e+00,2.3256e+00
4.55,15,80,2.7439e-01,1.4072e+00,1.9381e+00
4.65,15,65,2.7439e-01,1.1328e+00,1.6148e+00
4.75,16,50,2.9268e-01,8.5838e-01,1.3450e+00
4.85,9,34,1.6463e-01,5.6570e-01,1.1198e+00
4.95,6,25,1.0227e-01,4.0107e-01,9.3198e-01
5.05,4,19,6.8182e-02,2.9879e-01,7.7523e-01
5.15,7,15,1.1932e-01,2.3061e-01,6.4443e-01
5.25,0,8,0.0000e+00,1.1129e-01,5.3529e-01
5.35,4,8,6.8182e-02,1.1129e-01,4.4422e-01
5.45,1,4,1.7045e-02,4.3113e-02,3.6823e-01
5.55,0,3,0.0000e+00,2.6067e-02,3.0482e-01
5.65,0,3,0.0000e+00,2.6067e-02,2.5191e-01
5.75,0,3,0.0000e+00,2.6067e-02,2.0776e-01
5.85,0,3,0.0000e+00,2.6067e-02,1.7093e-01
5.95,0,3,0.0000e+00,2.6067e-02,1.4019e-01
6.05,0,3,0.0000e+00,2.6067e-02,1.1454e-01
6.15,0,3,0.0000e+00,2.6067e-02,9.3133e-02
6.25,2,3,1.8750e-02,2.6067e-02,7.5274e-02
6.35,0,1,0.0000e+00,7.3171e-03,6.0372e-02
6.45,0,1,0.0000e+00,7.3171e-03,4.7938e-02
6.55,1,1,7.3171e-03,7.3171e-03,3.7562e-02
6.65,0,0,0.0000e+00,0.0000e+00,2.8904e-02
6.75,0,0,0.0000e+00,0.0000e+00,2.1680e-02
6.85,0,0,0.0000e+00,0.0000e+00,1.5652e-02
6.95,0,0,0.0000e+00,0.0000e+00,1.0622e-02
7.05,0,0,0.0000e+00,0.0000e+00,6.4245e-03
7.15,0,0,0.0000e+00,0.0000e+00,2.9223e-03
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
