MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
3.05,11,68,2.9305e-01,1.8116e+00,1.8937e+00
3.15,14,57,3.7297e-01,1.5185e+00,1.4728e+00
3.25,6,43,1.5984e-01,1.1455e+00,1.1455e+00
3.35,6,37,1.5984e-01,9.8570e-01,8.9090e-01
3.45,7,31,1.8648e-01,8.2586e-01,6.9289e-01
3.55,5,24,1.3320e-01,6.3937e-01,5.3889e-01
3.65,7,19,1.8648e-01,5.0617e-01,4.1912e-01
3.75,2,12,5.3281e-02,3.1969e-01,3.2596e-01
3.85,0,10,0.0000e+00,2.6641e-01,2.5351e-01
3.95,5,10,1.3320e-01,2.6641e-01,1.9715e-01
4.05,1,5,2.6641e-02,1.3320e-01,1.5333e-01
4.15,0,4,0.0000e+00,1.0656e-01,1.1924e-01
4.25,3,4,7.9922e-02,1.0656e-01,9.2729e-02
4.35,0,1,0.0000e+00,2.6641e-02,7.2110e-02
4.45,1,1,2.6641e-02,2.6641e-02,5.6073e-02
4.55,0,0,0.0000e+00,0.0000e+00,4.3600e-02
4.65,0,0,0.0000e+00,0.0000e+00,3.3899e-02
4.75,0,0,0.0000e+00,0.0000e+00,2.6354e-02
4.85,0,0,0.0000e+00,0.0000e+00,2.0486e-02
4.95,0,0,0.0000e+00,0.0000e+00,1.5922e-02
5.05,0,0,0.0000e+00,0.0000e+00,1.2373e-02
5.15,0,0,0.0000e+00,0.0000e+00,9.6121e-03
5.25,0,0,0.0000e+00,0.0000e+00,7.4649e-03
5.35,0,0,0.0000e+00,0.0000e+00,5.7949e-03
5.45,0,0,0.0000e+00,0.0000e+00,4.4961e-03
5.55,0,0,0.0000e+00,0.0000e+00,3.4859e-03
5.65,0,0,0.0000e+00,0.0000e+00,2.7002e-03
5.75,0,0,0.0000e+00,0.0000e+00,2.0892e-03
5.85,0,0,0.0000e+00,0.0000e+00,1.6139e-03
5.95,0,0,0.0000e+00,0.0000e+00,1.2443e-03
6.05,0,0,0.0000e+00,0.0000e+00,9.5679e-04
6.15,0,0,0.0000e+00,0.0000e+00,7.3319e-04
6.25,0,0,0.0000e+00,0.0000e+00,5.5929e-04
6.35,0,0,0.0000e+00,0.0000e+00,4.2404e-04
6.45,0,0,0.0000e+00,0.0000e+00,3.1884e-04
6.55,0,0,0.0000e+00,0.0000e+00,2.3703e-04
6.65,0,0,0.0000e+00,0.0000e+00,1.7340e-04
6.75,0,0,0.0000e+00,0.0000e+00,1.2391e-04
6.85,0,0,0.0000e+00,0.0000e+00,8.5414e-05
6.95,0,0,0.0000e+00,0.0000e+00,5.5477e-05
7.05,0,0,0.0000e+00,0.0000e+00,3.2194e-05
7.15,0,0,0.0000e+00,0.0000e+00,1.4084e-05
7.25,0,0,0.0000e+00,0.0000e+00,-1.0944e-19
