MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,9,74,2.9348e-01,2.1115e+00,2.1098e+00
3.05,10,65,3.2609e-01,1.8180e+00,1.8009e+00
3.15,7,55,2.2826e-01,1.4919e+00,1.5373e+00
3.25,12,48,3.9130e-01,1.2636e+00,1.3122e+00
3.35,6,36,1.9565e-01,8.7232e-01,1.1201e+00
3.45,2,30,4.9180e-02,6.7667e-01,9.5599e-01
3.55,2,28,4.9180e-02,6.2749e-01,8.1592e-01
3.65,3,26,7.3770e-02,5.7831e-01,6.9634e-01
3.75,2,23,4.9180e-02,5.0454e-01,5.9425e-01
3.85,3,21,7.3770e-02,4.5536e-01,5.0709e-01
3.95,3,18,6.5693e-02,3.8159e-01,4.3267e-01
4.05,3,15,6.5693e-02,3.1590e-01,3.6914e-01
4.15,3,12,6.5693e-02,2.5020e-01,3.1491e-01
4.25,0,9,0.0000e+00,1.8451e-01,2.6860e-01
4.35,2,9,4.3796e-02,1.8451e-01,2.2906e-01
4.45,0,7,0.0000e+00,1.4071e-01,1.9531e-01
4.55,1,7,2.0548e-02,1.4071e-01,1.6650e-01
4.65,3,6,6.1644e-02,1.2017e-01,1.4190e-01
4.75,0,3,0.0000e+00,5.8523e-02,1.2089e-01
4.85,1,3,2.0548e-02,5.8523e-02,1.0296e-01
4.95,0,2,0.0000e+00,3.7975e-02,8.7651e-02
5.05,0,2,0.0000e+00,3.7975e-02,7.4581e-02
5.15,0,2,0.0000e+00,3.7975e-02,6.3422e-02
5.25,1,2,1.8987e-02,3.7975e-02,5.3896e-02
5.35,0,1,0.0000e+00,1.8987e-02,4.5763e-02
5.45,1,1,1.8987e-02,1.8987e-02,3.8819e-02
5.55,0,0,0.0000e+00,0.0000e+00,3.2890e-02
5.65,0,0,0.0000e+00,0.0000e+00,2.7829e-02
5.75,0,0,0.0000e+00,0.0000e+00,2.3508e-02
5.85,0,0,0.0000e+00,0.0000e+00,1.9819e-02
5.95,0,0,0.0000e+00,0.0000e+00,1.6670e-02
6.05,0,0,0.0000e+00,0.0000e+00,1.3981e-02
6.15,0,0,0.0000e+00,0.0000e+00,1.1685e-02
6.25,0,0,0.0000e+00,0.0000e+00,9.7253e-03
6.35,0,0,0.0000e+00,0.0000e+00,8.0520e-03
6.45,0,0,0.0000e+00,0.0000e+00,6.6235e-03
6.55,0,0,0.0000e+00,0.0000e+00,5.4039e-03
6.65,0,0,0.0000e+00,0.0000e+00,4.3626e-03
6.75,0,0,0.0000e+00,0.0000e+00,3.4737e-03
6.85,0,0,0.0000e+00,0.0000e+00,2.7147e-03
6.95,0,0,0.0000e+00,0.0000e+00,2.0668e-03
7.05,0,0,0.0000e+00,0.0000e+00,1.5136e-03
7.15,0,0,0.0000e+00,0.0000e+00,1.0413e-03
7.25,0,0,0.0000e+00,0.0000e+00,6.3813e-04
7.35,0,0,0.0000e+00,0.0000e+00,2.9389e-04
7.45,0,0,0.0000e+00,0.0000e+00,-2.2856e-18
